"pt","en"
"jogral contra  reforma  educação   audiência pública sobre  reforma  ensino médio   presidenta  une  carina vitral  fez  leitura   carta contra  reforma  ensino médio  forma  jogral    outros estudantes   presentes  senado  jogral é  forma  comunicação  usada  movimento estudantil pois traz   vozes  todos  estudantes   reivindicações  posicionamentos  video bia caos  especial   jornalistas livres","Education, student, protest, protest, protest, protest, protest, protest, school, student, teen, teenagers, teenagers"
"imperdível   assistir   vamos ficar lambendo  botas  eua   europa lula dá aula sobre política internacional  mostra  conexões  golpe   imperialismo americano    sei  tudo    vivendo  brasil  gerado aqui dentro  muita coisa estranha acontecendo desde   brasil resolveu  tornar protagonista internacional  abandonou  complexo  viralatas  resolvemos dizer    política preferencial   continente africano    poderíamos olhar   europa  olhar   áfrica   poderíamos olhar   estados unidos  olhar   américa latina   contrariamos  interesses  império   expresidente lula fez  importante discurso durante  ato realizado  escola nacional florestan fernandes   solidariedade  mst aconteceu neste sábado 511  dia seguinte  invasão  escola  forças  repressão paulista  armados  escopetas  outras armas dizendose cético  relação  teorias conspiratórias  relação  golpe  lula deu  aula sobre  muitas vezes   governos petistas contrariaram  interesses  império americano  áfrica   américa latina   oriente médio   brasil soberano  lula  dilma tornouse  obstáculo  planos belicistas  imperialistas  estados unidos","It is impossible to watch let's be licking boots usa europe lula gives lessons on international politics shows connections blow imperialism american I know everything living brazil generated here in a lot of strange thing happening from brazil decided to become protagonist international abandoned complex viralatas we decided to say preferential policy african continent we could look at europe look africa We could look at united states america latina oppose interests empire ex-president lula made important speech during act accomplished national forest fernandes solidarity mst happened this Saturday 511 next day invasion school forces forces repression São Paulo armed guns other guns saying skeptical relationship conspiracy theories relationship lula strike gave lesson on Many times petistas governments have opposed interests empire american africa america latina middle east brazil sovereign lula dilma became obstacle plans warlike imperialists united states"
"samuel ocupou  primeira vez   medo  ser feliz   valo velho   extremo sul   paulo     três locais ocupados  mtst  madrugada  sábado  5   brilho  olhar  samuel  nítido  agradecia  todo  instante   amigo michel   faz parte  movimento  cinco anos   vendo  dificuldades financeiras   incentivou  ser   acampado  mtst  leia  2fqmutp   vídeo kátia passosjornalistas livres","Samuel first occupied fear fear happy old extreme south paulo three places occupied mtst dawn saturday 5 glitter look samuel sharp thanks every moment friend michel is part movement five years seeing financial difficulties encouraged to be camped mtst read 2fqmutp video katia steps free journalists"
"senador lindbergh farias denuncia criminalização  movimentos sociais  ato  enff   mst   senador prestou solidariedade  escola nacional florestan fernandes   guararema   paulo  após  local ter sido invadido  policiais civis  militares  tiros   última sextafeira 411  denuncia  seletividade  justiça   retrocessos advindos   golpe parlamentar   necessidade  resistência  conexão   américa latina contra  investida neoliberal   é  golpe continuado  criminaliza  movimentos sociais    mst   justiça seletiva  persegue partidos  esquerda  organizações populares   justiça   pt é  organização criminosa   mst é  organização criminosa  poder judiciário tomou  vez  atribuições  poder legislativo    vídeo laura capriglionejornalistas livres","Senator lindbergh farias denouncing criminalization social movements act enff mst senator lent solidarity national school florestan fernandes guararema paulo after site have been invaded policemen civilian military shots last friday 411 denunciation selectivity justice kickbacks coming parliamentary blow need resistance connection latin america against invade neoliberal is blow continued criminalize Social movements mst selective justice pursues left parties popular organizations justice pt is criminal organization mst is criminal organization judiciary took instead attributions legislative power video laura capriglionejournalists free"
"acontece agora  movimento  trabalhadores  teto realiza agora assembleia    ocupação  acaba  acontecer  desta vez  embu cerca  700 famílias entraram   terreno vazio  mede aproximadamente 50 mil metros quadrados  área é herança  família   qualificada  zona especial  interesse social zeis      demarcada  assentamentos habitacionais  população  baixa renda   ter  idéia ali caberiam 05 campos  futebol lutaréumdireito foto  laura capriglionejornalistas livres","It happens now movement workers happens now assembly happens happens this time embu about 700 families entered empty land measures approximately 50 thousand square meters area is inheritance family qualified special zone social interest zeal demarcated settlements population low income have idea there would fit 05 fields football will fight right Photo laura capriglionejournalists free"
" vivo  acontece agora   polícia acaba  chegar  terreno recém ocupado   movimento  trabalhadores  teto  mtst  movimento iniciou agora  pouco  jornada  ocupações  irá continuar  próximos meses cerca  600 pessoas  agora contruíndo  barracos  lona preta   esperança  conseguir  casa  morar  ocuparam  terreno  capão redondo  zona sul   paulo  katia passos  jornalistas livres  lutaréumdireito"," Live happens now police ends arrives ground newly occupied movement workers ceiling mtst movement started now little journey occupations will continue next months about 600 people now constructing shacks canvas black hope get house live occupied ground capão round south zone paulo katia steps free journalists will fight right"
"mtst  movimento  trabalhadores semteto ocupa terreno  zona sul   paulo   ocupação  capão redondo   cerca  600 pessoas   ismael  ocupa  primeira vez  fala sobre  importância  ter moradia  enquanto separam  lonas   katia passos  jornalistas livres","Mtst movement semteto occupies land area south paulo occupation capão round about 600 people ismael occupies first time talks about importance having housing while separating canvases katia steps free journalists"
"quero registra   repúdiose alguém  duvida    brasil vive  estado  exceção   estado policialesco   invasão  escola florestan fernandes  mst  policia é  demonstração covarde  truculência  tîpica   regime  exceção    ator wagner moura sobre obre  invasão  enff  garra   grupo  polícia  geraldo alckmin   ação coordenada   govenador beto richa  operação  castra     sabe   garra é  grupo armadado  repressão  roubos  assaltos     notou durante  invasão     menor ideia  onde     fazia ali   lutaréumdireito mst","I want to register repudiate someone doubts Brazil live state exception police police invasion school florestan fernandes mst police is demonstration cowardly truculence typical regime exception actor wagner moura about obre invasion enff claw group police geraldo alckmin action coordinate govenador beto richa operation castra knows claw is armed group repression robbery Assaults noticed during invasion less idea where did there fight will be right mst"
"estudantes denunciam violência policial durante desocupação forçada  cps   noite desta quintafeira 03  polícia militar  sp invadiu  ocupação  centro paula souza  truculência  apreendeu  estudantes   agora   2º dp   bom retiro   vídeo    secundaristas   durante  ação  parte   dente quebrado  conta   polícia  violenta  atacou  justificativa  abusou   poder  outro estudante denuncia  ainda    durante  invasão  tropa  choque  mulheres  agredidas  levaram gás  pimenta  rosto  vídeo lucas martinsjornalistas livres","Students denounce police violence during forced eviction cps night of this Thursday 03 military police sp invaded occupation center paula souza truculence seized students now 2nd dp good retreat video secundaristas during action part broken tooth account violent police attacked justification abused power another student denounces still during invasion troop shock Beaten women took gas pepper face video lucas martinsjournalists free"
"urgente polícia ameaça desocupar  ocupação  escola centro paula souza    paulo ocupaescola","Urgent police threat vacancy occupation school center paula souza paulo ocupescola"
"urgente urgente urgente  estudantes ocupam centro paula souza  autarquia responsável  administração  etecs  fatecs paulistas    recursos  assistência   gritos   governador  cara  pau  quero  fatec  comercial   membros  dce  fatec  união estadual  estudantes  outras entidades  apoio montam  barracas  exigem melhorias  educação   ocupação  luta contra  pec 241 renomeada pec 55   prevê  congelamento  gastos  governo  próximos 20 anos  vídeo maria vitória ramos  especial   jornalistas livres","Urgent urgency urgent students occupy center paula souza autarchy responsible administration etecs fatecs paulistas resources assistance screams governor stick want fatec commercial members dce fatec state union students other entities support mount tents require improvements education occupation fight against pec 241 renamed pec 55 provides for freezing expenses government next 20 years video maria victory branches special journalists free"
" todos  fotógrafos  jornalistas  comunicadores  brasileiros  encontramos indignados  nesse feriado  finados    notícia  agressão  fotógrafa marlene bergamo     exercício  profissão    plenos direitos   agredida propositadamente  ferida  bala  borracha  confira  matéria completa   abaixo assinado 201611emdefesadodireitodeinformacaosolidariedadefotografamarlenebergamo"," All photographers journalists brazilian communicators we find indignados in this holiday deceased news aggression photographer marlene bergamo exercise profession full rights intentionally harmed bullet bullet check out the complete article signed below 201611emdefesadodireinformacaosolidariedadefotografamarlenebergamo"
"policiais  goe  querem comentar  ação  sp    ação violenta  pm contra crianças  idosos   mulheres  ocupação  frente  luta  moradia   rua josé bonifácio  policiais  goe  recusam  falar   imprensa sobre  ação   katia passos  jornalistas livres","Police goe want to comment action sp violent action pm against children elderly women occupation front fight house josé bonifácio police goe refuse to talk press about action katia steps journalists free"
"urgente urgente urgente   sp  madrugada desta quarta 211  crianças  idosos  mulheres  mulheres grávidas  retirados violentamente   bombas  balas  borracha    ocupação  rua josé bonifácio   centro   paulo  relatos    jornalista  atingida   tiro  bala  borracha  queima roupa     mãos levantadas   apresentava  imprensa  policiais militares   repressão continuou  praça  bandeira  uso  gás lacrimogéneo  spray  pimenta  balas  borracha","Urgent urgency urgent dawn of this Wednesday 211 children elderly women pregnant women withdrawn violently bombs bullets rubber occupation street josé bonifácio center paulo reports journalist shot shot bullet rubber burning clothes hands raised presented press police military repression continued square flag use tear gas spray peppermint bullets rubber"
"unb ocupada mostra  força  estudantes universitários  secundaristas   brasília   lula marques especial   jornalistas livres","Unemployed shows strength students high school students brasilia lula marques special free journalists"
"buenos aires  milhares  argentinos  apoiar  ex presidenta cristina kirchner  prestava depoimento  processo  suposta corrupção cristina é acusada  ter chefiado  associação ilícita  beneficiar empresários amigos  concessões  obras públicas     muita coincidência  lula estar sendo acusado aqui   lá  tudo ser  suposto     provas    convicção      polícia apareceu  saiu  carro  caminhou  meio  povo  tentar evitar qualquer repressão  manifestantes conseguiu   vuelvecristina","Buenos aires thousands argentina support ex president cristina kirchner lodged testimony process alleged corruption cristina is accused to have headed illicit association benefit businessmen friends concessions public works much coincidence lula to be accused here there everything to be evidence conviction police appeared left car half people try to avoid any Repression protesters got vuelvecristina"
"deputado ivan valente vai  roda  samba  sp  faz balanço  resultado  eleições neste segundo turno   psol     encerrada  apuração  votos  segundo turno  levaram  derrota companheiros   partido  rio  janeiro   belém   deputado federal ivan valente  psol   100 roda  samba  kolombolo  vila madalena   paulo    deputado     vivendo  momento  grande retrocesso escola  partido   problema  reforma  ensino médio   inclusive  disseminação  valores retrógrados  homofóbicos  racistas   combate  libertação  mulher  tudo aqui é  resistência cultural  grande   registrou  ivan  acompanhado  presidente estadual    partido  juninho    candidato  prefeito  município  embu  artes  ficou  terceiro lugar   pouco  7  votos   cecilia bacha especial   jornalistas livres","Deputy ivan valente goes roda samba sp balance results election this second turn psol closed counting votes second round led defeat comrades party rio january belém federal deputy ivan valente psol 100 roda samba kolombolo vila madalena paulo deputy living moment great kick school school party problem reform high school Inclusive dissemination values ​​homophobic racist combat liberation woman everything here is cultural resistance great recorded ivan accompanied president state party juninho candidate mayor municipality embu arts got third place little 7 votes cecilia bacha special free journalists"
" assembleia estudantes  unb decidem ocupar  estudantes  universidade  brasília acabam  realizar  assembleia  decidir   universidade deverá   ser ocupada contra  pec 241  agora pec 55 após  tramitação  congresso nacional  800 alunos presentes aprovaram ocupar  universidade   débora cruz especial   jornalistas livres"," Assembly students unb decides to occupy students university brasilia end up hold assembly decide university must be occupied against pec 241 now pec 55 after processing national congress 800 students present approved to occupy university débora cruz special free journalists"
"dona feliciana  78 anos  8 filhos   morando   família   paulo pois   filho preso   consegue sobreviver pagando aluguel ocupação jd santo eduardo  zona leste   paulo ocupasemteto  katia passos  jornalistas livres","Dona feliciana 78 years 8 children living family paulo because son arrested can survive paying rent occupation jd santo eduardo east zone paulo ocupasemteto katia steps journalists free"
"  antigo morador  terreno ocupado  movimento  moradia  receio    esperança  sr milton  conhecido  miltinho  morador  terreno  15 anos  usuario  crack   incorporado  ocupação  fala sobre  vida   expectativas local jd santo eduardozl  ocupasemteto  katia passos  jornalistas livres","  Age, occupied, movement, dwelling, fear, hope, milton, milton, milton, 15, years, user, corporate, occupation, talk, about, life, expectations, local, jd, saint, eduardozl, occupation, katia, steps, journalists, free"
" frente  luta  moradia flm acaba  ocupar  terreno abandonado  bairro vila antonieta   zona leste   paulo  kezia  militante  flm  conta  pouco  história desse terreno   motivos  levaram  mivimento  ocupar ocupasemteto  imagens  katia passos"," Front fight flm ground occupy abandoned ground neighborhood antonieta zone east paulo kezia militant flm account little history of that ground reasons led mivimento occupy occupasemteto images katia steps"
"aovivo vitória ocupação consolidada   carmen silva ferreira  coordenadora  frente  luta  moradia  anuncia acordo   polícia militar  movimento  moradia comprometeuse  manter  vigília pacífica  frente  prédio  inss recém ocupado   rua álvaro  carvalho centro   paulo   pm comprometeuse   invadir  prédio dentro  prédio   250 pessoas exercem  direito  ocupar  resistir","Alvivo victory consolidated occupation carmen silva ferreira coordinator front fight housing announces agreement police military movement dwelling compromiseuse maintain peaceful vigil front building inss newly occupied street álvaro oak center paulo pm comproteuse invade building inside building 250 people exercise right occupy resist"
"ocupa moradia ocupasemteto  advogado  centro gaspar garcia  direitos humanos   acompanha  movimento  moradia  dá aula sobre deficit  questão segundo benedito barbosa  faltam cerca  400 mil moradias  cidade   paulo     1 3 milhão  pessoas     outras centenas  milhares  moradias precárias   movimentos fazem  tipo  ocupação fazem  pressão  transformar  imóvel abandonado  moradia social  famílias  baixa renda   dando conta  pagar aluguel     laura capriglione  jornalistas livres","Occupy housing occupyememte attorney center gaspar garcia human rights accompanies movement housing gives class on deficit issue second benedito barbosa missing about 400 thousand dwellings city paulo 1 3 million people other hundreds thousands substandard housing moves make occupation occupation make pressure abandoned housing social housing low income families Accountant pay rent laura capriglione free journalists"
"pm interrompe espetáculo  humor   explicações  prende atores  santos   tarde deste domingo 30   companhia  teatral trupe olho  rua   violentamente   peça blitz censurada  polícia militar  cidade  santos sp     atores levado   1º dp  cidade  postagens  redes sociais informaram  enquanto  espetáculo acontecia   ruas  centro histórico   policiais armados invadiram  intimidaram tanto  atores quanto  público   nenhuma justificativa  vídeos  ação confirmam  postura violenta  pm   tentou impedir  fotos  vídeos  gravados  acordo   últimas informações  neste momento   todos  atores junto  advogados  distrito policial  entender  motivos  levaram  censura   peça blitz   faz parte  incentivo  cultura  meio  ação cultural proac  questiona  humor   abusos policiais   mortes envolvendo  polícia militar    mata  morre  mundo   clara marina  jornalistas livres imagens rbtr  rede brasileira  teatro  rua   internet","Pm interrupts spectacle humor explanations arrests actors saints late this Sunday 30 company theatrical troupe eye street violently blitz censored police police military city saints sp actors taken 1st dp city posts social networks reported while spectacle happened streets center historical armed police invaded intimidated both actors and public none Justification videos action confirm violent posture pm tried to prevent photos videos recorded agreement latest information at this moment all actors together lawyers police district understand motives led censorship part blitz is part of the culture cultural action proac questions humor abuse police deaths kills involving military police kills die world clear marine Free journalists pictures rbtr brazilian network theater street internet"
"performance cegos sp   desvio coletivo é  rede  criação artística   atua  zona  fronteira  teatro  performance  intervenção urbana  partir  espetáculos  intervenções cênicas  diferentes espaços urbanos   coletivo pretende gerar ilhas  desordem efêmeras  natureza poética  crítica dirigido  marcos bulhões  priscilla toscano  integram  núcleo artístico fernanda perez  leandro brasilio  marie auip  rodrigo severo  viny psoa  imagens adolfo garroux  terremoto   jornalistas livres","Performance blinds sp collective diversion is network artistic creation acts frontier zone theater performance urban intervention from spectacles scenic interventions different urban spaces collective intends to generate islands ephemeral disorder nature poetic critical directed landmarks bulhões priscilla tuscany integrate artistic nucleus fernanda perez leandro brasilio marie auip rodrigo severe viny psoa Adolfo garroux pictures earthquake free journalists"
"ricosnossa classe   paga pra  gente ir lá encher  saco  estudantes   lutando  escola  qualidade  contra  assassinato  futuro  brasil  representado  pec 241      ia  sentir   filha ficasse  sociologia  filosofiadanese   imagem giorgia prates via ocupa ufpr  nãopec241 primaverasecundarista salvaressafilha","Riches class pays for us to go there bag students fighting school quality against murder future brazil represented pec 241 ia feel daughter stay sociology filosofiadanese image giorgia prates via occupies ufpr nopec241 primaverasecundarista salvaesafilha"
"gcm impede entrada  advogados  câmara municipal  guarulhos  estudantes ocupam  câmara  guarulhos   semana  denunciaram ontem 28 tentativa  desocupação forçada   grupo contrário  movimento  afirmam   presidente  casa  vereador professor jesus dem  deu ordem    prédio  fechado  impedindo  entrada  qualquer pessoa  inclusive advogados apenas alimentos  sendo repassados   ocupantes   vídeo   advogada questiona  comando    ocupantes possam ter acesso  conhecimento   direitos   apoio  secundaristas  ocupam  plenário  estudantes acamparam  frente  câmara  jornalistas livres entraram  contato   câmara  guarulhos   gcm declarou   pode afirmar  deu  comando    entrada  prédio  impedida    ninguém entra  conta  vandalismo   informaram    expediente  finais  semana","Gcm impede entrance lawyers city council guarulhos students occupy chamber guarulhos week denounced yesterday 28 attempt forcible forced group against movement affirm president house councilman teacher jesus dem gave order building closed preventing entry anyone including lawyers only foods being passed over occupants video lawyer questions occupants command can occupy Access access backstage attendance backstage bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic bureaucratic burea"
"centésima praça  samba  salve galo rubronegro   kolombolo diá piratininga comemora neste domingo  100 praças  samba  resistindo  especulação imobiliária   vontade mau  disfarçada  apagar qualquer memória paulista  herança negra    temer jamais  festa começa  praça  samba  vila madalena   15h    roda  sambaconversação realizada  projeto empoderadas  samba presença confirmada  rosemeire marcondes  presidente  escola  samba lavapés   segue tarde  dentro  muitxs outrxs convidadxs  homenagens  grios paulistanos   vídeo  conversa exclusiva  integrantes  kolombolo sobre  samba paulista   negro  tentam apagar  história   citar max frauendorf     fundadores  programação completa  link  evento events780131982129005  texto  reportagem cecília capistrano bacha edição bee scott","Hundredth square samba salve rooster rubronegro kolombolo dia piratininga commemorates this Sunday 100 squares samba resisting speculation real estate will bad disguised erase any memory paulista black heritage fear never party begins plaza samba village madalena 15h roda sambaconversação accomplished empowered samba project presence confirmed rosemeire marcondes president school samba lavapés Follow afternoon inside many other guests greetings honorary paulistanos video talk exclusive members kolombolo about samba paulista negro try to delete history quote max frauendorf founders full schedule event link events780131982129005 text report cecília capistrano bacha edition bee scott"
"colégio estadual lysimaco ferreira  costa continua ocupado  neste vídeo  estudantes  colégio estadual pedro macedo comemoram  saber  através  advogados      tentativa  mbl   colégio estadual lysimaco ferreira  costa   desocupado    pressão   agressões sofridas  membros  mbl   alunos resistem   educação pública  qualidade","State college lysimaco ferreira coast remains busy in this video students state college pedro macedo celebrate know through lawyers attempt mbl college state lysimaco ferreira coast unoccupied pressure aggressions suffered members mbl students resist public education quality"
"estudantes  tocantins  liberados  dp   cedo   estudantes  ocupavam  escola d filomena moreira  paula  miracema  tocantins  presos  encaminhados algemados   delegacia  26 alunos  onze  menores acompanhe agora   momento  alegria    garotada guerreira  liberada  vídeo frente brasil popular","Students tocantins released dp early students occupied school d filomena moreira paula miracema tocantins prisoners forwarded shackled police station 26 students eleven minor follow now moment joy kids warrior released video front brazil popular"
