"pt","num"
"RT @PersonalEscrito: Temer dá mais um rega-bofe para aprovar a #PECdoFimdoMundo. Manifestantes ocupam a entrada do Palácio do Alvorada. #PE…",1
"RT @PersonalEscrito: #Brazil: Two anti-riot cops quit repressing and joined the protesters in #RiodeJaneiro today. #Alerj #Pezão #PEC55 htt…",1
"Se a #PEC55 não for aprovada, o Brasil chegará ao nível de endividamento de países como Grécia. @andremourapsc ress… https://t.co/2Rinftp2Ul",1
"RT @asrgeo: UFRRJ CAMPUS três rios também esta ocupado pelos estudantes. #contrapec241 #ufrrj #pecdofimdomundo #pec55 https://t.co/vSaotkRk…",1
"Parabéns ao protagonismo e a vanguarda da @pjnacional em fazer o debate da #ReformaDoEnsinoMedio #MP746 #PEC55 ao vivo no Facebook!",1
"RT @RogerioCorreia_: Plenária da @frentebrasilpop 
Continuar construindo ideias e unindo forças para derrotar o golpe e a #PEC55 https://t.…",1
"Plenária da @frentebrasilpop 
Continuar construindo ideias e unindo forças para derrotar o golpe e a #PEC55 https://t.co/XBNUUPm9ro",1
"RT @marinasantanna: Guilherme Irish, presente! Um menino de 20 anos, morto pelo pai a tiros que, em seguida, se suicidou. Ele estava na lut…",1
"PEC 55 vai 'eternizar a desigualdade', diz Cid Gomes https://t.co/seUI8cABKw' @diarioonline #PEC55 #PEC241 #PECdoFimDoMundo #PECdaMaldade",1
"Depois da PUC Minas, PUC Rio e PUR do RS aderiram ao movimento de ocupar universidades contra PEC55 https://t.co/aRgVHYB2xY",1
"E eles querem me convencer de que a PEC55 é necessária....E tem gente que acredita! https://t.co/nJ0WidOyRR",1
"RT @SenadoFederal: Qual a sua opinião sobre a #PEC55, que estabelece limite de gastos do governo por 20 anos?",1
"Professores de federais do Ceará decretam greve até votação da PEC do Teto https://t.co/hHgLYEjk5f #PEC55... https://t.co/QFhIpQbEoX",1
"Professores de federais do Ceará decretam greve até votação da PEC do Teto https://t.co/cE5alf2Kb8 #PEC55 #PecdoTeto #Greve #Brasil #Federal",1
"Professores de federais do Ceará decretam greve até votação da PEC do Teto https://t.co/Ygnts8JCCi #PEC55 #PecdoTeto #Greve #Brasil #Federal",1
"Professores de federais do Ceará decretam greve até votação da PEC do Teto https://t.co/USTwM2APZo #PEC55 #PecdoTeto #Greve #Brasil #Federal",1
"Professores de federais do Ceará decretam greve até votação da PEC do Teto https://t.co/iUemdkf0iJ #PEC55 #PecdoTeto #Greve #Brasil #Federal",1
"Professores de federais do Ceará decretam greve até votação da PEC do Teto https://t.co/hHgLYEjk5f #PEC55 #PecdoTeto #Greve #Brasil #Federal",1
"“Ocupações pra todos os gostos” https://t.co/QHLLGGDNaK #PEC55 #Ocupacoes #HeloisaHelena #Politica https://t.co/fl8QEDpJSx",1
"“Ocupações pra todos os gostos” https://t.co/OOj09Mufd0 #PEC55 #Ocupacoes #HeloisaHelena #Politica",1
"“Ocupações pra todos os gostos” https://t.co/UOIk7Cgwfo #PEC55 #Ocupacoes #HeloisaHelena #Politica",1
"“Ocupações pra todos os gostos” https://t.co/QHLLGGDNaK #PEC55 #Ocupacoes #HeloisaHelena #Politica",1
"“Ocupações pra todos os gostos” https://t.co/U3IIaNKg8X #PEC55 #Ocupacoes #HeloisaHelena #Politica",1
"“Ocupações pra todos os gostos” https://t.co/vN7T8GZ1K1 #PEC55 #Ocupacoes #HeloisaHelena #Politica",1
"@DeputadoFederal a PEC55 é um remédio amargo. Vão pagar pela crise de qualquer jeito seus trouxas.Vc pode trocar por hiperinflação amiguinho",1
"RT @ufmgeducativa: Enfrentamento entre PM, estudantes e professores em ato contra #PEC55 #PEC241 na entrada do campus Pampulha #UFMG: https…",1
"@gbraga para tirar um pouco o foco da PEC55",1
"Bandidagem da pesada é isso aí, passa por criminalizar estudantes, destruição ambiental, PEC55, não tem limite https://t.co/epQrhF6nJW",1
"RT @ptbrasil: Para os três senadores, a #PEC55 afronta princípios constitucionais como a soberania do voto popular.  https://t.co/UCsmemEyF1",1
"Com a PEC55 nossa ciência também vai para a geladeira. 20 anos sem verbas é como voltar para a Idade da Pedra 
 https://t.co/4K0OvHlt9Q",1
"@deram golpe na Presid. Dilma!agora este desgoverno frouxo d temer ruim de serviço quer q populaçao pague!
@aposentados perderam com pec55!",1
"RT @5y5t3m_3rr0r: Protestwelle gegen Festsetzung der Staatsausgaben in #Brasilien hält an https://t.co/luF91Ar2wO",1
"Com a PEC os investimentos nos programas sociais necessariamente diminuirão #PEC55 #PEC241 #responsabilidadefiscal https://t.co/xatQRB4ZvK",1
"RT @SenadoFederal: O Senado já começou a debater a #PEC55, que impõe um  limite de gastos ao governo durante 20 anos. Confira: https://t.co…",1
"#PEC55 Líder @andremourapsc_ ressalta importância da proposta que limita gastos: https://t.co/djjiuTvZpl",1
"O onzeroum diário já saiu! https://t.co/1E2U9TwFMw Com a colaboração de @ubuntroll @edibervan #pec55 #today",1
"RT @nasciclovias: Sei não...? Mas cheira a matéria paga no espaço dos espanhóis liberais do @elpais_brasil Economista defende a PEC55 https…",1
"Sei não...? Mas cheira a matéria paga no espaço dos espanhóis liberais do @elpais_brasil Economista defende a PEC55 https://t.co/eGmBQ7A2Gp",1
"#Brasilien: #PEC55 Staatsausgaben für 20 Jahre einfrieren trifft auf #Widerstand - https://t.co/oFlj2wVzw7",1
"E com a #PEC55 a Situação será agravada. Sem R$, sem prevenção, sem controle= +ZIKA +CHIKUNGUNYA +DENGUE https://t.co/fDigMiKX9M",1
"Protestwelle gegen Festsetzung der Staatsausgaben in #Brasilien hält an https://t.co/luF91Ar2wO",1
"Protestwelle gegen Festsetzung der Staatsausgaben in Brasilien hält an https://t.co/4m8ZiYA4Jq",1
"Se a #PEC55, antiga PEC241, não for aprovada, a dívida pode chegar a 90,5%, @andremourapsc_ pontua: https://t.co/und3tGTcIw",1
"RT @Lateinamerika: Protestwelle gegen Festsetzung der Staatsausgaben in Brasilien hält an https://t.co/C5dsPPD6Js https://t.co/bQAy6CzIn4",1
"Protestwelle gegen Festsetzung der Staatsausgaben in Brasilien hält an https://t.co/C5dsPPD6Js https://t.co/bQAy6CzIn4",1
"The latest O Diário do Twitter de Sergio Telles! https://t.co/ghI3TIn0QW Thanks to @tririos @Fape2 @xandaodalapa #geledes #pec55",1
"@andriellesds queria que tu ouvisse ele falando do pt, pec55, lava jato, Sergio Moro. Ia acabar amô na hora kkk",1
"Retweeted Hendrix Careta<ed><U+00A0><U+00BC><ed><U+00BE><U+00B8> (@Mavsampaio):

Vamos acessar o site do @SenadoFederal analisar e opinar sobre a PEC55!... https://t.co/BO4aCSqCox",1
"A PEC55 é filha da Ponte para o Futuro. Precisamos de firmeza no enfrentamento desses males! #Requiao2018",1
"Diário Twittecológico já saiu! https://t.co/rZanthWIIz #pec55",1
"RT @RodrigoRoflin: Além das ocupas e da greve dos TAs, cresce a luta docente contra a PEC55! Entraram em greve os professores da Universida…",1
"Além das ocupas e da greve dos TAs, cresce a luta docente contra a PEC55! Entraram em greve os professores da Universidade Federal do Ceará!",1
"RT @RogerioCorreia_: #PEC55 #PECdaMorte #ForaTemer

#NÃO ao grave e penoso #retrocesso em programas sociais e ao corte de direitos!

https:…",1
"TIA DA BANDEIRA DO \\"JAPÃO COMUNISTA\\" PARECE TOURO EM TOURADA, FICA LOUCA COM VERMELHO #pobrededireita #PEC55… https://t.co/H0Fzs1LWBb",1
"Auditoria-Fiscal do Trabalho se manifesta contrária à PEC55 do Governo Temer-PSDB https://t.co/aRt1eWj3Mw",1
"RT @heldeni3rios: Retweeted PT Brasil (@ptbrasiI):

Movimentos sociais, estudantis e sindicais se organizam contra #PEC55.... https://t.co/…",1
"RT @ptbrasiI: Movimentos sociais, estudantis e sindicais se organizam contra #PEC55. https://t.co/KDArmKIg9N",1
"Isso que vai e já está acontecendo
#PEC55 https://t.co/0gxseZ6JE1",1
"O MEC subestima meus conhecimentos e de tds os estudantes q lutam contra a PEC55,aqueles q se informam constantemente sobre o assunto,claro.",1
"Retweeted PT Brasil (@ptbrasiI):

Movimentos sociais, estudantis e sindicais se organizam contra #PEC55.... https://t.co/ocaLtVXIJw",1
"The latest Diário Super Textos! https://t.co/G0FAo3TNTp Thanks to @gladir #pec55",1
"Movimentos sociais, estudantis e sindicais se organizam contra #PEC55. https://t.co/KDArmKIg9N",1
"Movimentos sociais, estudantis e sindicais se organizam contra #PEC55. https://t.co/TzxKRqCREQ",1
"PEC55 —  https://t.co/rwOUyw95mu",1
"Aos que falam que a pec55 vai tirará dinheiro da educação, eu estendo o desafio do ministro: me diga o parágrafo... https://t.co/Yp5h2Dpa63",1
"Orgânicos &amp; Agricultura Familiar já saiu! https://t.co/mYz0JkoANh Graças a @capixabao @BohnGass @Incra_oficial #pec55 #eja",1
"Vc que é contra a #PEC241 #PEC55 me traga argumentos sólidos contra ela e, principalmente, se for usar dados... https://t.co/uI0Oimm8aT",1
"RT @ptbrasiI: Para os três senadores, a #PEC55 afronta princípios constitucionais como a soberania do voto popular.  https://t.co/jwrCzYk3bU",1
"RT @Yghacci: Pedro Tierra: A emergência do Estado Policial e a catástrofe anunciada https://t.co/drStIFmle1  #Golpe do judiciário. #PEC55 #…",1
"@promotorkrebs estranho é a #PEC55 não se posicionar quanto as gratificações e auxílios.",1
"Para os três senadores, a #PEC55 afronta princípios constitucionais como a soberania do voto popular.  https://t.co/jwrCzYk3bU",1
"Para os três senadores, a #PEC55 afronta princípios constitucionais como a soberania do voto popular.  https://t.co/UCsmemEyF1",1
"RT @ptbrasil: Centrais Sindicais e movimentos sociais se organizam para ir até Brasília na votação em segundo turno da #PEC55. https://t.co…",1
"RT @ptbrasil: Senadores @LindbergFarias, @vanessasenadora e @humbertocostapt vão ao STF contra a #PEC55. https://t.co/UCsmemEyF1",1
"\\"Não somos contra e nem a favor da PEC55.\\" (fala de um estudante representante do movimento UFRPE LIVRE)",1
"The latest  Diário Joaquim Dantas ! https://t.co/bgsICR1tJM Thanks to @ALZIRALOPES18 #pec55",1
"Sabadão colando na ocupação da fafich UFMG. #ocupatudo #foratemer não#PEC55 https://t.co/RmZT8gx19a",1
"RT @caio_climaco: #UFMG apoia a continuidade das manifestações! #Ocupatudo #ForaTemer #Pec55 https://t.co/ijmpKjzBlt",1
"The latest News sakesage! https://t.co/eGjXOGdWuC Thanks to @muimuishiteru @IWJ_okinawa1 @OTOKONOHAKABA #pec55 #<U+5065><U+5EB7>",1
"Diário Twittecológico já saiu! https://t.co/yI0OT3apwH Graças a @Aprosoja @sitesustentavel @sebraern #sustentabilidade #pec55",1
"The latest Com Pê Maiúsculo! https://t.co/fQELZRkITA Thanks to @marciaafig #pec55 #artescênicas",1
"Últimas Noticiais sobre a PEC55... https://t.co/WYtsMTMz5P",1
"@aflopea9 @FernandoMacielF @misscaviar sem identidade não, ele tem identidade, é um golpista a favor da pec55 mas para os outros.",1
"RT @joaquimdantasdf: The latest  Diário Joaquim Dantas ! https://t.co/bgsICR1tJM Thanks to @emiaguiar @lcmoura @89nuncamais #tech #pec55",1
"Auditoria-Fiscal do Trabalho se manifesta contrária à PEC55 do Governo Temer-PSDB https://t.co/NRO5AI3ljg",1
"Dos 12 deputados da Paraíba, 11 votaram a favor da pec 241 nos dois turnos da câmara, só escapou o ex padre. #PEC55 #paraíba",1
"E a discussão,da #PEC55 #pec241 não para!A UFPB não vai deixar passar! #ocupaUFPB https://t.co/1JYKX8eZhr",1
"RT @MarivoneProf: PIG:Partido da Imprensa Golpista lança seu candidato a presidência!
Juizeco Sérgio MORO e vice qualquer merda da PF de Cu…",1
"RT @SenadoFederal: A #PEC55 do Teto dos Gastos passa por segunda sessão de discussão. Faltam 3 antes da primeira votação https://t.co/LgISZ…",1
"RT @SenadoFederal: O que o Senado fez esta semana? Início do exame da #PEC55 e revisão de \\"supersalários\\" são destaques  https://t.co/P3f5e…",1
"@danilo_sanchesse se fosse assim com os que não estam sendo presos tb, a PEC55 ia ser ao contrário",1
"Diario Dilma - by Angela Daily já saiu! https://t.co/AHQia0aDIE Graças a @govpt @portalbrasil #pec55",1
"#PEC55 Você sabia? Líder @andremourapsc_ deixa claro a importância da proposta para o avanço do País. https://t.co/2bklkZsxBr",1
"@woodstock_59 Gente,descobriram: Ele veio do futuro. É o resultado da Reforma do Ensino e PEC55. Vai dar essa merda aí!",1
"The latest The Lauro Mesquita Daily! https://t.co/g7ehff9d25 Thanks to @AndrFernandesDu #pec55 #méxico",1
"The latest Diário Super Textos! https://t.co/G0FAo3TNTp Thanks to @abletras #cartacapital #pec55",1
"#PEC55 (#PEC241) #golpe https://t.co/2JUVEF4zox",1
"Auditoria-Fiscal do Trabalho se manifesta contrária à PEC55 do Governo Temer-PSDB https://t.co/En8qWBZHMU https://t.co/egHzp5yphy",1
"RT @ptbrasiI: Para o secretário-geral da CUT quem representa a classe trabalhadora não pode se omitir da luta conta a #PEC55. https://t.co/…",1
"RT @Edevaldo34: Essa #PEC241 na Câmara, que será  a #PEC55 no senado, você é:",1
"RT @RogerioCorreia_: Ação da #PM em manifestação de estudantes e #ocupações contra a #PECdaMorte #PEC55 é questionada na #ALMG
Ao vivo: htt…",1
"RT @ufmgeducativa: \\"Quem foi às ruas bater panela assiste hoje omisso a todas as iniciativas que afetarão sua vida”: https://t.co/LrF6IKoTQ…",1
"O atual ministro da educação cancelou 2 entrevistas na Tv p/ debater sobre a Pec55 e a reforma do ensino médio. Covardes ñ gostam do diálogo",1
"PEC55 —  https://t.co/2WHhyI7BnG",1
"O \\"jovem\\" invasor de faculdade quis debater PEC 241 (agora PEC55) com o Ministro da Educação... Apanhou bonito...... https://t.co/lnVsUMtKwE",1
"O Brasil ta uma merda ai eles querem dar descarga com essa PEC55, quer congelar os investimentos da saúde e educação por 20 anos, um ABSURDO",1
"Retweeted Rogério Correia PT (@RogerioCorreia_):

#PEC55 #PECdaMorte #ForaTemer

#NÃO ao grave e penoso... https://t.co/l7KwbqfZiq",1
"#PEC55 #PECdaMorte #ForaTemer

#NÃO ao grave e penoso #retrocesso em programas sociais e ao corte de direitos!… https://t.co/li5sEDzdq2",1
"The latest  Diário Joaquim Dantas ! https://t.co/bgsICR1tJM Thanks to @emiaguiar @lcmoura @89nuncamais #tech #pec55",1
"Estamos acompanhando a tramitação da #PEC55 (antiga #PEC241) na Câmara dos deputados e agora no Senado. A... https://t.co/hw6c0Ctbm2",1
"Estamos acompanhando a tramitação da #PEC55 (antiga #PEC241) na Câmara dos deputados e agora no Senado. A... https://t.co/WzyWwuykBC",1
"Pedro Tierra: A emergência do Estado Policial e a catástrofe anunciada https://t.co/drStIFmle1  #Golpe do judiciário. #PEC55 #OcupaTudo",1
"The latest  Diário Paulo Inoue ! https://t.co/FKHhn9jhaG Thanks to @borgesspfc @nandozamba @flaviopradojpgz #pec55 #spfc",1
"#portoalegre2016 @latindadd #PEC55 https://t.co/QsOurFwBn4",1
"Não deixe este vídeo morrer 

\\"certeza na frente e a história na mão\\".

#PEC241 #PEC55 #PecDoFimDoMundo 

  https://t.co/6wSEMeUFFG",1
"greve de fome contra a pec55 e pelo futuro da nação",1
"Para o secretário-geral da CUT quem representa a classe trabalhadora não pode se omitir da luta conta a #PEC55. https://t.co/KDArmKIg9N",1
"Para o secretário-geral da CUT quem representa a classe trabalhadora não pode se omitir da luta conta a #PEC55. https://t.co/TzxKRqCREQ",1
"PEC55 —  https://t.co/FIuhxp1m5N",1
"Alguns dos alunos que protestam contra a  #PEC241 e #PEC55 são os mesmos que ficam jogando truco durante a aula.",1
"Tema Pec55",1
"@arakenaraujo @Reguffe  Desde o descobrimento quem sempre pagou foi o trabalhador, tem os outros 80 senadores para vetar a pec55.",1
"Se aproximando do nível de endividamento de países como Grécia, Portugal e Espanha. 
 #PEC55
Por @AndreMourapsc_ https://t.co/RLVSJHsweU",1
"RT @SabrinaMN: Amanhã no #OcupaUfpa tem a roda de conversa \\"Amazônia quilombola e os efeitos da PEC55 às comunidades tradicionais\\" c a prof…",1
"Amanhã no #OcupaUfpa tem a roda de conversa \\"Amazônia quilombola e os efeitos da PEC55 às comunidades tradicionais\\"… https://t.co/GAgApvBf6t",1
"@adailto_luiz @Reguffe Ainda deve votar pró PEC55, é um enganador, vai cortar no lombo do trabalhador",1
"PEC 241 – O QUE ESPERAR DE SUA APROVAÇÃO? #pec241 #pec55 https://t.co/pvcipogbKG",1
"#pec241 #pec55 https://t.co/sVabZdAha9",1
"RT @ptbrasiI: Senadores pedem o arquivamento da #PEC55 por violação à Constituição. https://t.co/jwrCzYk3bU",1
"RT @ufmgeducativa: Professores da #UFMG entram de greve a partir do dia 16 contra #PEC55 #PEC241: https://t.co/5Ig82u9iTE. #Manifestação #G…",1
"Senadores pedem o arquivamento da #PEC55 por violação à Constituição. https://t.co/jwrCzYk3bU",1
"#UFMG apoia a continuidade das manifestações! #Ocupatudo #ForaTemer #Pec55 https://t.co/ijmpKjzBlt",1
"Senadores pedem o arquivamento da #PEC55 por violação à Constituição. https://t.co/UCsmemEyF1",1
"\\"Posso pressentir o perigo e o caos\\" com essa #PEC55 (antiga #PEC241). #NãoàPECDoFimdoMundo",1
"RT @sandraselmadere: O Brasil para é exige NÃO à PEC55. Por nenhum direito a menos! Supermercado em Brasília na greve geral, hoje, 11/11. h…",1
"RT @RogerioCorreia_: Aprovamos na Com de Educação da @assembleiamg um requerimento que envia aos senadores mineiros resumo das discussões s…",1
"Audiência Pública sobre os impactos da PEC55 https://t.co/InT8lBczB8",1
"Em instantes Audiência Pública sobre os impactos da PEC55. https://t.co/4yB0UlJ0xh",1
"Diario Dilma - by Angela Daily já saiu! https://t.co/AHQi9ZT2k4 Graças a @governo_rs @govroraima #governodetodosnós #pec55",1
"DIREITOS HUMANOS O CARAMBA... QUEBRAR PEDRA JÁ #direitoshumanos #HumanRights #cabral #LavaJato #PEC55 #garotinho… https://t.co/RxDCZeS3JA",1
"RT @CheZeGuevara: 67% das pessoas pesquisadas são contra a PEC 241/PEC55 #PecDoFimDoMundo a #PecDaMorte https://t.co/JSZ7lPD43y",1
"Quer falar de política no tt, mais n sabe nem explicar a pec55",1
"O que o Senado fez esta semana? Início do exame da #PEC55 e revisão de \\"supersalários\\" são destaques  https://t.co/P3f5e6FosS",1
"Ação da #PM em manifestação de estudantes e #ocupações contra a #PECdaMorte #PEC55 é questionada na #ALMG
Ao vivo:… https://t.co/SpgurG12sN",1
"The latest  C@rlinhosn@t ! https://t.co/ULVvJzJGAa Thanks to @FluminenseFC @Coritiba #mprn #pec55",1
"@lenacasagrande @MichelTemer claro que está dotada de informações pouco críticas e colaborativas, vou pra rua contra a pec55",1
"Estudantes e PM entram em confronto em manifestação na UFMG - Gerais - Estado de Minas https://t.co/UkNiudqRTF não dá folga não PM. #PEC55",1
"Enfrentamento entre PM, estudantes e professores em ato contra #PEC55 #PEC241 na entrada do campus Pampulha #UFMG:… https://t.co/ONjjSUS2H8",1
"Para aprovar PEC, Temer volta a fazer lobby em jantar 
https://t.co/WAhnpOmwhv
#sinssp #PEC55 https://t.co/nTo6GSHXOk",1
"RT @ptbrasiI: Centrais Sindicais e movimentos sociais se organizam para ir até Brasília na votação em segundo turno da #PEC55. https://t.co…",1
"A #PEC55 do Teto dos Gastos passa por segunda sessão de discussão. Faltam 3 antes da primeira votação https://t.co/LgISZfRwKI",1
"The latest Notícias! https://t.co/SuZJazRQcl Thanks to @OficialJBr @lilian_tahan #pec55 #futebolinternacional",1
