"pt","en"
"RT @Caiado_2018: O PT é contrário a PEC55 da mesma maneira que foi  contra o Plano Real, lei de responsabilidade Fiscal e a constituição! h…","RT @ Caiado_2018: The PT is contrary to PEC55 in the same way that it was against the Real Plan, fiscal responsibility law and the constitution! H…"
"RT @Mavsampaio: MENTIRA CRIMINOSA
Recruta da #GloboGolpista diz correção p inflação é mesmo q crescimento dos gastos e q juros já pactuados…","RT @Mavsampaio: CRIMINAL LIE  Recruit of #GloboGolpista says correction p inflation is same q growth of expenses and interest q already agreed ..."
"RT @Caiado_2018: O PT é contrário a PEC55 da mesma maneira que foi  contra o Plano Real, lei de responsabilidade Fiscal e a constituição! h…","RT @ Caiado_2018: The PT is contrary to PEC55 in the same way that it was against the Real Plan, fiscal responsibility law and the constitution! H…"
"RT @Caiado_2018: O PT é contrário a PEC55 da mesma maneira que foi  contra o Plano Real, lei de responsabilidade Fiscal e a constituição! h…","RT @ Caiado_2018: The PT is contrary to PEC55 in the same way that it was against the Real Plan, fiscal responsibility law and the constitution! H…"
"RT @Caiado_2018: O PT é contrário a PEC55 da mesma maneira que foi  contra o Plano Real, lei de responsabilidade Fiscal e a constituição! h…","RT @ Caiado_2018: The PT is contrary to PEC55 in the same way that it was against the Real Plan, fiscal responsibility law and the constitution! H…"
"RT @Caiado_2018: O PT é contrário a PEC55 da mesma maneira que foi  contra o Plano Real, lei de responsabilidade Fiscal e a constituição! h…","RT @ Caiado_2018: The PT is contrary to PEC55 in the same way that it was against the Real Plan, fiscal responsibility law and the constitution! H…"
"RT @Caiado_2018: O PT é contrário a PEC55 da mesma maneira que foi  contra o Plano Real, lei de responsabilidade Fiscal e a constituição! h…","RT @ Caiado_2018: The PT is contrary to PEC55 in the same way that it was against the Real Plan, fiscal responsibility law and the constitution! H…"
"RT @Caiado_2018: O PT é contrário a PEC55 da mesma maneira que foi  contra o Plano Real, lei de responsabilidade Fiscal e a constituição! h…","RT @ Caiado_2018: The PT is contrary to PEC55 in the same way that it was against the Real Plan, fiscal responsibility law and the constitution! H…"
"RT @Caiado_2018: O PT é contrário a PEC55 da mesma maneira que foi  contra o Plano Real, lei de responsabilidade Fiscal e a constituição! h…","RT @ Caiado_2018: The PT is contrary to PEC55 in the same way that it was against the Real Plan, fiscal responsibility law and the constitution! H…"
"RT @j_livres: Belém

Ato político cultural contra #Pec55 na Pça da República

Iniciativa professores, técnicos e alunos da UFPA

p/Lorenna…","RT @j_livres: Belém    Cultural political act against # Pec55 in Pça da República    UFPA teachers, technicians and students initiative    P / Lorenna ..."
"RT @Mavsampaio: MENTIRA CRIMINOSA
Recruta da #GloboGolpista diz correção p inflação é mesmo q crescimento dos gastos e q juros já pactuados…","RT @Mavsampaio: CRIMINAL LIE  Recruit of #GloboGolpista says correction p inflation is same q growth of expenses and interest q already agreed ..."
"RT @Mavsampaio: MENTIRA CRIMINOSA
Recruta da #GloboGolpista diz correção p inflação é mesmo q crescimento dos gastos e q juros já pactuados…","RT @Mavsampaio: CRIMINAL LIE  Recruit of #GloboGolpista says correction p inflation is same q growth of expenses and interest q already agreed ..."
"RT @Mavsampaio: MENTIRA CRIMINOSA
Recruta da #GloboGolpista diz correção p inflação é mesmo q crescimento dos gastos e q juros já pactuados…","RT @Mavsampaio: CRIMINAL LIE  Recruit of #GloboGolpista says correction p inflation is same q growth of expenses and interest q already agreed ..."
"#Pra #Quê   #Pec55 ???? https://t.co/X4pTKIB44n","#Pra # What # Pec55 ???? Https://t.co/X4pTKIB44n"
"RT @Caiado_2018: O PT é contrário a PEC55 da mesma maneira que foi  contra o Plano Real, lei de responsabilidade Fiscal e a constituição! h…","RT @ Caiado_2018: The PT is contrary to PEC55 in the same way that it was against the Real Plan, fiscal responsibility law and the constitution! H…"
"RT @Mavsampaio: MENTIRA CRIMINOSA
Recruta da #GloboGolpista diz correção p inflação é mesmo q crescimento dos gastos e q juros já pactuados…","RT @Mavsampaio: CRIMINAL LIE  Recruit of #GloboGolpista says correction p inflation is same q growth of expenses and interest q already agreed ..."
"Mamilospod MUITO OBRIGADO pelo programa sobre a #pec241, foi incrível ouvir tudo o que vocês falaram. #pec55

— Drama King (carlos_casca) N…","Mamilospod THANK YOU for the program about # pec241, it was amazing to hear everything you said. # Pec55    - Drama King (carlos_casca) N ..."
"RT @carlos_casca: @Mamilospod MUITO OBRIGADO pelo programa sobre a #pec241, foi incrível ouvir tudo o que vocês falaram.  #pec55","RT @carlos_casca: @Mamilospod THANK YOU for the program about # pec241, it was amazing to hear everything you said. # Pec55"
"papai noel com roupa de frio, bota e neve; Temer no governo, Pec55 (...) tanta coisa que não faz sentido nesse brasil","Santa claus with cold clothes, boot and snow; Fear in the government, Pec55 (...) so much that does not make sense in this Brazil"
"RT @JenSoares73: O #BANQUETE DA MORTE #DiaDaConscienciaNegra #ConscienciaNegra #racismo #zumbidospalmares #Zumbi #PECdaMaldade #PECdaMorte…","RT @Danielle: I do not know what to do, but I do not know what to do."
"RT @MarivoneProf: ' APRENDA A SEPARAR O LIXO \","RT @MarivoneProf: 'LEARN TO SEPARATE THE TRASH \"
"No Marrom é pra colocar bosta ! ...kk","In Brown it is to put crap! Kk"
"#ForaTemer","#ForeTemer"
"NÃO À #PECdaMaldade #PEC55 https://t.co/Qq…\""
RT @JenSoares73: O #BANQUETE DA MORTE #DiaDaConscienciaNegra #ConscienciaNegra #racismo #zumbidospalmares #Zumbi #PECdaMaldade #PECdaMorte…""","NO TO #PECdaMaldade # PEC55 https: //t.co/Qq... \ ""  RT @ JenSoares73: THE # DEATH BANK #DiaDaConscienciaNegra #ConscienciaNegra #racismo #zumbidospalmares #Zumbi #PECdaMaldade # PECdaMorte ... """
"RT @MarivoneProf: ' APRENDA A SEPARAR O LIXO \","RT @MarivoneProf: 'LEARN TO SEPARATE THE TRASH \"
"No Marrom é pra colocar bosta ! ...kk","In Brown it is to put crap! Kk"
"#ForaTemer","#ForeTemer"
"NÃO À #PECdaMaldade #PEC55 https://t.co/Qq…\""
@FrancisWudson @thepatricao então o q defende? Vc é a favor ou contra a PEC55? Vc foi a favor do Impeachment? Vc acha q Lula ñ sabia d nada?""","NO TO #PECdaMaldade # PEC55 https: //t.co/Qq... \ ""  @FrancisWudson @thepatricao then what do you defend? Are you for or against PEC55? Did you favor Impeachment? Do you think Lula did not know anything? """
"RT @MarivoneProf: \\ O PODEROSO PUTIN AO ENCONTRAR COM O GOLPISTA  TEMER\""","RT @MarivoneProf: \\ THE POWERFUL PUTIN WHEN FINDING WITH THE HUNTER FEAR \ """
"&gt","& Gt"
"#PECdaMaldade  PEC55 NÃO ! https…\""
@Caiado_2018 @ronaldocaiado entendendo de modo simples e prático a PEC55 https://t.co/9saVZZQnfi . Ñ podemos cometer injustiças! Repassem""","#PECdaMale PEC55 NO! Https ... \ ""  @ Caiado_2018 @ronaldocaiado understanding in a simple and practical way the PEC55 https://t.co/9saVZZQnfi. We can not commit injustices! Repass """
"RT @Mavsampaio: MENTIRA CRIMINOSA
Recruta da #GloboGolpista diz correção p inflação é mesmo q crescimento dos gastos e q juros já pactuados…","RT @Mavsampaio: CRIMINAL LIE  Recruit of #GloboGolpista says correction p inflation is same q growth of expenses and interest q already agreed ..."
"RT @Mavsampaio: MENTIRA CRIMINOSA
Recruta da #GloboGolpista diz correção p inflação é mesmo q crescimento dos gastos e q juros já pactuados…","RT @Mavsampaio: CRIMINAL LIE  Recruit of #GloboGolpista says correction p inflation is same q growth of expenses and interest q already agreed ..."
"RT @JenSoares73: O #BANQUETE DA MORTE #DiaDaConscienciaNegra #ConscienciaNegra #racismo #zumbidospalmares #Zumbi #PECdaMaldade #PECdaMorte…","RT @Danielle: I do not know what to do, but I do not know what to do."
"RT @MarivoneProf: ' APRENDA A SEPARAR O LIXO \","RT @MarivoneProf: 'LEARN TO SEPARATE THE TRASH \"
"No Marrom é pra colocar bosta ! ...kk","In Brown it is to put crap! Kk"
"#ForaTemer","#ForeTemer"
"RT @JenSoares73: O #BANQUETE DA MORTE #DiaDaConscienciaNegra #ConscienciaNegra #racismo #zumbidospalmares #Zumbi #PECdaMaldade #PECdaMorte…","RT @Danielle: I do not know what to do, but I do not know what to do."
"RT @JenSoares73: O #BANQUETE DA MORTE #DiaDaConscienciaNegra #ConscienciaNegra #racismo #zumbidospalmares #Zumbi #PECdaMaldade #PECdaMorte…","RT @Danielle: I do not know what to do, but I do not know what to do."
"RT @Caiado_2018: O PT é contrário a PEC55 da mesma maneira que foi  contra o Plano Real, lei de responsabilidade Fiscal e a constituição! h…","RT @ Caiado_2018: The PT is contrary to PEC55 in the same way that it was against the Real Plan, fiscal responsibility law and the constitution! H…"
"O #BANQUETE DA MORTE #DiaDaConscienciaNegra #ConscienciaNegra #racismo #zumbidospalmares #Zumbi #PECdaMaldade… https://t.co/bAxlVAJ2R7","The #BANQUETE DE MORTE #DiaDaConscienciaNegra #ConscienciaNegra #racismo #zumbidospalmares #Zumbi # PECdaMaldade ... https://t.co/bAxlVAJ2R7"
"RT @MarivoneProf: ' APRENDA A SEPARAR O LIXO \","RT @MarivoneProf: 'LEARN TO SEPARATE THE TRASH \"
"No Marrom é pra colocar bosta ! ...kk","In Brown it is to put crap! Kk"
"#ForaTemer","#ForeTemer"
"NÃO À #PECdaMaldade #PEC55 https://t.co/Qq…\""
RT @MarivoneProf: ' APRENDA A SEPARAR O LIXO \""","NO TO #PECdaMaldade # PEC55 https: //t.co/Qq... \ ""  RT @MarivoneProf: 'LEARN TO SEPARATE THE GARBAGE \'"
"No Marrom é pra colocar bosta ! ...kk","In Brown it is to put crap! Kk"
"#ForaTemer","#ForeTemer"
"NÃO À #PECdaMaldade #PEC55 https://t.co/Qq…\""
RT @Mavsampaio: MENTIRA CRIMINOSA","NO TO #PECdaMaldade # PEC55 https: //t.co/Qq... \ ""  RT @Mavsampaio: CRIMINAL LIE"
"Recruta da #GloboGolpista diz correção p inflação é mesmo q crescimento dos gastos e q juros já pactuados…""","Recruit of #GloboGolpista says correction p inflation is even q growth of expenses and interest q already agreed ... """
"RT @MarivoneProf: ' APRENDA A SEPARAR O LIXO \","RT @MarivoneProf: 'LEARN TO SEPARATE THE TRASH \"
"No Marrom é pra colocar bosta ! ...kk","In Brown it is to put crap! Kk"
"#ForaTemer","#ForeTemer"
"O previsível roteiro político do golpe (artigo Ricardo Gebrim) https://t.co/GOmaLBNqBF #ForaTemer #PEC55 #PECdoFimDoMundo #PECdaMorte","The predictable political script of the coup (Ricardo Gebrim article) https://t.co/GOmaLBNqBF #ForaTemer # PEC55 #PECdoFimDoMundo #PECdaMorte"
"O previsível roteiro político do golpe (artigo Ricardo Gebrim) https://t.co/GOmaLC51td #ForaTemer #PEC55 #PECdoFimDoMundo #PECdaMorte","The predictable political script of the coup (Ricardo Gebrim article) https://t.co/GOmaLC51td #ForaTemer # PEC55 #PECdoFimDoMundo #PECdaMorte"
"RT @MarivoneProf: ' APRENDA A SEPARAR O LIXO \","RT @MarivoneProf: 'LEARN TO SEPARATE THE TRASH \"
"No Marrom é pra colocar bosta ! ...kk","In Brown it is to put crap! Kk"
"#ForaTemer","#ForeTemer"
"NÃO À #PECdaMaldade #PEC55 https://t.co/Qq…\""
Bonito viu @Inep_Imprensa  fica de cuzisse.... e o jantar da #PEC55 vai custar quanto???? deveriam retirar a porra… https://t.co/kqwmzp4JhF""","NO TO #PECdaMaldade # PEC55 https: //t.co/Qq... \ ""  Bonito saw @Inep_Imprensa gets of cuzisse .... and dinner of # PEC55 will cost how much ???? They should take the fuck off ... https://t.co/kqwmzp4JhF """
"#PEC55 prejudicará estados e municípios https://t.co/xMV46tDsa8 #ForaTemer #PECdoFimDoMundo #PECdaMorte","# PEC55 will hurt states and municipalities https://t.co/xMV46tDsa8 #ForaTemer #PECdoFimDoMundo #PECdaMorte"
"RT @j_livres: Belém

Ato político cultural contra #Pec55 na Pça da República

Iniciativa professores, técnicos e alunos da UFPA

p/Lorenna…","RT @j_livres: Belém    Cultural political act against # Pec55 in Pça da República    UFPA teachers, technicians and students initiative    P / Lorenna ..."
"RT @MarivoneProf: ' APRENDA A SEPARAR O LIXO \","RT @MarivoneProf: 'LEARN TO SEPARATE THE TRASH \"
"No Marrom é pra colocar bosta ! ...kk","In Brown it is to put crap! Kk"
"#ForaTemer","#ForeTemer"
"NÃO À #PECdaMaldade #PEC55 https://t.co/Qq…\""
RT @MarivoneProf: \\"" O PODEROSO PUTIN AO ENCONTRAR COM O GOLPISTA  TEMER\""","NO TO #PECdaMaldade # PEC55 https: //t.co/Qq... \ ""  RT @MarivoneProf: \\ ""THE POWERFUL PUTIN WHEN FINDING WITH THE HUNTER FEAR \"""
"&gt","& Gt"
"#PECdaMaldade  PEC55 NÃO ! https…\""
RT @j_livres: Belém","#PECdaMale PEC55 NO! Https ... \ ""  RT @j_livres: Belém"
"Ato político cultural contra #Pec55 na Pça da República","Cultural political act against # Pec55 in Pça da República"
"p/Lorenna…""","P / Lorenna ... """
"RT @MarivoneProf: \\ O PODEROSO PUTIN AO ENCONTRAR COM O GOLPISTA  TEMER\""","RT @MarivoneProf: \\ THE POWERFUL PUTIN WHEN FINDING WITH THE HUNTER FEAR \ """
"&gt","& Gt"
"#PECdaMaldade  PEC55 NÃO ! https…\""
RT @MarivoneProf: \\"" O PODEROSO PUTIN AO ENCONTRAR COM O GOLPISTA  TEMER\""","#PECdaMale PEC55 NO! Https ... \ ""  RT @MarivoneProf: \\ ""THE POWERFUL PUTIN WHEN FINDING WITH THE HUNTER FEAR \"""
"&gt","& Gt"
"#PECdaMaldade  PEC55 NÃO ! https…\""
Sono veio e vou com ele. Ótima 2ª a todos os amigos que apoiam NÃO ","#PECdaMale PEC55 NO! Https ... \ ""  Sono came and I go with him. Great 2nd to all friends who support NO"
"#PECdaMaldade que é PEC55 no Senado e… https://t.co/ypb73WXp8k""","#PECdaMaldade that is PEC55 in the Senate and ... https://t.co/ypb73WXp8k """
"RT @MarivoneProf: \\ O PODEROSO PUTIN AO ENCONTRAR COM O GOLPISTA  TEMER\""","RT @MarivoneProf: \\ THE POWERFUL PUTIN WHEN FINDING WITH THE HUNTER FEAR \ """
"&gt","& Gt"
"#PECdaMaldade  PEC55 NÃO ! https…\""
RT @Mavsampaio: MENTIRA CRIMINOSA","#PECdaMale PEC55 NO! Https ... \ ""  RT @Mavsampaio: CRIMINAL LIE"
"Recruta da #GloboGolpista diz correção p inflação é mesmo q crescimento dos gastos e q juros já pactuados…""","Recruit of #GloboGolpista says correction p inflation is even q growth of expenses and interest q already agreed ... """
