"pt","en"
"Estudantes repudiam a MP do ensino médio, a #PEC55 e a Lei da Mordaça. https://t.co/bWPmFfYifS","Students repudiate the high school MP, # PEC55 and the Gag Law. Https://t.co/bWPmFfYifS"
"Estudantes repudiam a MP do ensino médio, a #PEC55 e a Lei da Mordaça. https://t.co/Lu05uQ9iaF","Students repudiate the high school MP, # PEC55 and the Gag Law. Https://t.co/Lu05uq9iaF"
"RT @maluz_br: Trabalhador NÃO é descartável ! 
#Resistam a PEC55 e #ForaTemer ! https://t.co/IRrOX4CJ5Z","RT @maluz_br: Worker is NOT disposable!  #Recue the PEC55 and #ForaTemer! Https://t.co/IRrOX4CJ5Z"
"RT @renam: O onzeroum diário já saiu! https://t.co/w1bLIZgUzH Com a colaboração de @CherieBlesse @andrebarbosa68 #pec55 #g1","RT @renam: The daily onzeroum already left! Https://t.co/w1bLIZgUzH With the collaboration of @CherieBlesse @ andrebarbosa68 # pec55 # g1"
"A PEC55 é só o começo do pacote de maldades do.desgoverno golpista de MiShell Temer.  A previsão é que o... https://t.co/f9mWLzAZf2","The PEC55 is only the beginning of the pack of evils of the MiShell Temer coup deplore. The forecast is that the ... https://t.co/f9mWLzAZf2"
"RT @Buchada_de_Bode: Contra a PEC55! Pelo Fora Temer! Pelas Liberdades Democráticas!
Domingo,  27, na Av. Paulista, às 15h0p Confirme: http…","RT @Buchada_de_Bode: Against PEC55! Out To Fear! For the Democratic Freedoms!  Sunday, 27, at Av. Paulista, at 15h0p Confirm: http ..."
"RT @FORUMZN: The latest The Big Forum da ZN Daily! https://t.co/XpoZ6BPe2O Thanks to @RaymontCS #pec55","RT @FORUMZN: The latest ZN Daily Big Forum! Https://t.co/XpoZ6BPe2O Thanks to @RaymontCS # pec55"
"O Governo é indutor de crescimento, sem dinheiro do governo o país para #PEC55 #PEC241 ##Keynes #intervencionismo… https://t.co/dN6Uu9O7ap","The Government is inducing growth, without government money the country to # PEC55 # PEC241 ## Keynes # interventionism ... https://t.co/dN6Uu9O7ap"
"Fake news - Globo, folha, veja  já saiu! https://t.co/Gm5vdJM9hz #pec55 #copa https://t.co/QuaSHssJq1","Fake news - Globo, hoja, see already left! Https://t.co/Gm5vdJM9hz # pec55 #copa https://t.co/QuaSHssJq1"
"Fake news - Globo, folha, veja  já saiu! https://t.co/kJKx37SVRM #pec55 #copa","Fake news - Globo, hoja, see already left! Https://t.co/kJKx37SVRM # pec55 #copa"
"O onzeroum diário já saiu! https://t.co/w1bLIZgUzH Com a colaboração de @CherieBlesse @andrebarbosa68 #pec55 #g1","The daily onzeroum already left! Https://t.co/w1bLIZgUzH With the collaboration of @CherieBlesse @ andrebarbosa68 # pec55 # g1"
"RT @a_vinagre: The latest Manchetes do dia: por Apio Vinagre! https://t.co/Jyt404ZZAX Thanks to @165b319c7b91483 @ElaineG16 #pec55 #g1","RT @a_vinagre: The latest Headlines of the Day: by Api Vinegar! Https://t.co/Jyt404ZZAX Thanks to @ 165b319c7b91483 @ ElaineG16 # pec55 # g1"
"#PEC55 #Pec241 #PecDoFimDoMundo #NãoàPec55 #NãoàPec241 https://t.co/WZGlIGm8Td","# PEC55 # Pec241 #PecDoFimDoMundo # NoáPec55 # NoáPec241 https://t.co/WZGlIGm8Td"
"The latest Manchetes do dia: por Apio Vinagre! https://t.co/Jyt404ZZAX Thanks to @165b319c7b91483 @ElaineG16 #pec55 #g1","The latest Headlines of the Day: by Api Vinegar! Https://t.co/Jyt404ZZAX Thanks to @ 165b319c7b91483 @ ElaineG16 # pec55 # g1"
"RT @BagaGam: Weitere Proteste gegen Festsetzung der Staatsausgaben in Brasilien | amerika21 https://t.co/RWCWHmgaiM","RT @BagaGam: Weitere Proteste gegen Festsetzung der Staatsausgaben in Brasilien | Amerika21 https://t.co/RWCWHmgaiM"
"Weitere Proteste gegen Festsetzung der Staatsausgaben in Brasilien | amerika21 https://t.co/RWCWHmgaiM","Weitere Proteste gegen Festsetzung der Staatsausgaben in Brasilien | Amerika21 https://t.co/RWCWHmgaiM"
"RT @ptbrasil: Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/TzxKRqCREQ","RT @ptbrasil: Union Centers and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/TzxKRqCREQ"
"#PEC55 https://t.co/cd3VEzfnHo","# PEC55 https://t.co/cd3VEzfnHo"
"The latest The Big Forum da ZN Daily! https://t.co/XpoZ6BPe2O Thanks to @RaymontCS #pec55","The latest The Big Forum by ZN Daily! Https://t.co/XpoZ6BPe2O Thanks to @RaymontCS # pec55"
"RT @PersonalEscrito: Manifestantes bloqueiam uma das passagens para o rega-bofe da #PEC55 de Temer para os senadores. Via @MidiaNINJA https…","RT @PersonalEscrito: Protesters block one of the passages for the boo-bofe of # PEC55 of Temer for the senators. Via @MidiaNINJA https ..."
"Bolsa de apostas sobre novo escândalo do governo golpista e véspera de PEC55:

Para blindar Temer, e a PEC55 a... https://t.co/K5borL18oD","Betting slip on new scandal of the coup government and eve of PEC55:    To arm Temer, and PEC55 to ... https://t.co/K5borL18oD"
"Diário Twittecológico já saiu! https://t.co/qNBLsdsmUO Graças a @mulhergorila #pec55","Twitteological Daily has already left! Https://t.co/qNBLsdsmUO Thanks to @mulhergorila # pec55"
"RT @marcostalhari: The Marcos Augusto Daily já saiu! https://t.co/JdnA1zF1Vv Graças a @MARIBH2 @REVOLTAPRETA @CleytondeMelo #pec55 #g1 http…","RT @marcostalhari: The Marcos Augusto Daily has already left! Https://t.co/JdnA1zF1Vv Thanks to @ MARIBH2 @REVOLTAPRETA @CleytondeMelo # pec55 # g1 http ..."
"RT @JenSoares73: @MichelTemer, VAI PRA #PEC QUE PARIU! #pec55 #pec55Não #Pecdofimdomundo #ocupatudo #foratemer #anajulia #revoluçãoestudant…","RT @ JenSoares73: @MichelTemer, GO PRA #PEC I STOPPED! # Pec55 # pec55No #Pecdofimdomundo #ocupatudo #foratemer #anajulia # revolutiontudent ..."
"Diário Marcelo justino já saiu! https://t.co/CwidIWh4fn Graças a @RinaldoBarros #tst #pec55 https://t.co/1RGFztX8lZ","Marcelo Justin just left! Https://t.co/CwidIWh4fn Thanks to @RinaldoBarros #tst # pec55 https://t.co/1RGFztX8lZ"
"Diário Marcelo justino já saiu! https://t.co/nYPpT8SdjE Graças a @RinaldoBarros #tst #pec55 https://t.co/08NfL6HgLd","Marcelo Justin just left! Https://t.co/nYPpT8SdjE Thanks to @RinaldoBarros #tst # pec55 https://t.co/08NfL6HgLd"
"Diário Marcelo justino já saiu! https://t.co/CwidIWh4fn Graças a @RinaldoBarros #tst #pec55","Marcelo Justin just left! Https://t.co/CwidIWh4fn Thanks to @RinaldoBarros #tst # pec55"
"RT @marcostalhari: The Marcos Augusto Daily já saiu! https://t.co/JdnA1zF1Vv Graças a @MARIBH2 @REVOLTAPRETA @CleytondeMelo #pec55 #g1","RT @marcostalhari: The Marcos Augusto Daily has already left! Https://t.co/JdnA1zF1Vv Thanks to @ MARIBH2 @REVOLTAPRETA @CleytondeMelo # pec55 # g1"
"The Marcos Augusto Daily já saiu! https://t.co/JdnA1zF1Vv Graças a @MARIBH2 @REVOLTAPRETA @CleytondeMelo #pec55 #g1 https://t.co/6bOONhhCMW","The Marcos Augusto Daily has already left! Https://t.co/JdnA1zF1Vv Thanks to @ MARIBH2 @REVOLTAPRETA @CleytondeMelo # pec55 # g1 https://t.co/6bOONhhCMW"
"The Marcos Augusto Daily já saiu! https://t.co/cW32FPYUEw Graças a @MARIBH2 @REVOLTAPRETA @CleytondeMelo #pec55 #g1 https://t.co/wdXYvaySTs","The Marcos Augusto Daily has already left! Https://t.co/cW32FPYUEw Thanks to @ MARIBH2 @REVOLTAPRETA @CleytondeMelo # pec55 # g1 https://t.co/wdXYvaySTs"
"The Marcos Augusto Daily já saiu! https://t.co/JdnA1zF1Vv Graças a @MARIBH2 @REVOLTAPRETA @CleytondeMelo #pec55 #g1","The Marcos Augusto Daily has already left! Https://t.co/JdnA1zF1Vv Thanks to @ MARIBH2 @REVOLTAPRETA @CleytondeMelo # pec55 # g1"
"Horóscopo: seu futuro daqui a 20 anos. Previsões nada otimistas para as duas décadas de #PEC241NAO 
Ou #PEC55 https://t.co/O49Fl77KmP","Horoscope: your future 20 years from now. Unrealistic predictions for the two decades of # PEC241NAO  Or # PEC55 https://t.co/O49Fl77KmP"
"Auditoria-Fiscal do Trabalho se manifesta contrária à PEC55 do Governo Temer-PSDB https://t.co/fELETxaqyS","Audit-Fiscal of the Work expresses itself against the PEC55 of the Government Temer-PSDB https://t.co/fELETxaqyS"
"já n basta bostejar contra o feminismo, contra o aborto, a favor do bolsonaro
pra fechar com chave de ouro bosteja a favor da pec55","It is no longer enough to yawn against feminism, against abortion, in favor of bolsonaro  To close with a golden key yawns in favor of pec55"
"Nem os tucanos apoiadores do golpe estão de acordo com a #PEC55 #PECdoFimdoMundo https://t.co/TW7AOeQmpZ","Neither the toucans supporting the coup are in agreement with the # PEC55 #PECdoFimdoMundo https://t.co/TW7AOeQmpZ"
"E impressionante como  crise  afeta diretamente aos estudantes,  como se nos fossemos os responsáveis pelos maiores gastos
#pec55 #pec241","And impressive how crisis directly affects students, as if we were the ones responsible for the highest expenses  # Pec55 # pec241"
"Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/mMNxeHJmOY","Central Trade Unions and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/mMNxeHJmOY"
"The latest The Big Forum da ZN Daily! https://t.co/XpoZ6C6Pro Thanks to @GrupoBeatrice @Linoamorim @kelfiori #trump #pec55","The latest The Big Forum by ZN Daily! Https://t.co/XpoZ6C6Pro Thanks to @GrupoBeatrice @Linoamorim @kelfiori #trump # pec55"
"Os senadores pedem a confirmação da liminar e o arquivamento definitivo da #PEC55. https://t.co/ym3zv4f7Ys","Senators request confirmation of the injunction and definitive filing of # PEC55. Https://t.co/ym3zv4f7Ys"
"Situação vai piorar. Rio crise:principal indústria destruída(naval) e PEC55. https://t.co/u6TklX8i0y","Situation will get worse. Rio crisis: main industry destroyed (naval) and PEC55. Https://t.co/u6TklX8i0y"
"Orgânicos &amp; Agricultura Familiar já saiu! https://t.co/1bJQW1eBmq #pec55 #forapsdb","Organic & amp; Family Farming is out! Https://t.co/1bJQW1eBmq # pec55 #forapsdb"
"RT @JenSoares73: SE É POR ISSO, EU BATO NELES DE GRAÇA! #ocupatudo #ocupaalerj #foratemer #ocupareresistir #pec55 #pec55Não #invasão #fasci…","RT @ JenSoares73: IF THAT'S WHY I KNOCK THEM FOR FREE! #ocupatudo #ocupaalerj #foratemer #ocupareresistir # pec55 # pec55Not # invasion # fasci ..."
"RT @cavlis: #PEC55 ! governo neoliberal contando c/ 55bi de investimentos privados! já ouvi essa \\estória\\"" antes! FMI batendo na nossa port…""","RT @cavlis: # PEC55! Neoliberal government counting w / 55bi of private investments! I've heard this \\ story \\ ""before! IMF knocking on our port ..."""
"Diário do Tadeu já saiu! https://t.co/KujTuNh1zc Graças a @Igortep @Fredfrm @exame #época #pec55","Thaddeus' Diary is out! Https://t.co/KujTuNh1zc Thanks @Igortep @Fredfrm @exam # # pec55"
"RT @iriabarradas: Retweeted PT Brasil (@ptbrasiI):

A #PEC55 e o mito do descontrole da dívida pública, leia artigo da senadora... https://…","RT @Roberts: Retweeted PT Brazil (@ptbrasiI):    A # PEC55 and the myth of the uncontrolled public debt, read Senator's article ... https: // ..."
"RT @ptbrasiI: Os senadores pedem a confirmação da liminar e o arquivamento definitivo da #PEC55. https://t.co/jwrCzYk3bU","RT @ptbrasiI: Senators request confirmation of the injunction and definitive filing of # PEC55. Https://t.co/jwrCzYk3bU"
"Os senadores pedem a confirmação da liminar e o arquivamento definitivo da #PEC55. https://t.co/jwrCzYk3bU","Senators request confirmation of the injunction and definitive filing of # PEC55. Https://t.co/jwrCzYk3bU"
"Os senadores pedem a confirmação da liminar e o arquivamento definitivo da #PEC55. https://t.co/UCsmemEyF1","Senators request confirmation of the injunction and definitive filing of # PEC55. Https://t.co/UCsmemEyF1"
"Retweeted PT Brasil (@ptbrasiI):

A #PEC55 e o mito do descontrole da dívida pública, leia artigo da senadora... https://t.co/Kck4dRHPeu","Retweeted PT Brazil (@ptbrasiI):    A # PEC55 and the myth of the uncontrolled public debt, read Senator's article ... https://t.co/Kck4dRHPeu"
"RT @twittecologico: Diário Twittecológico já saiu! https://t.co/jtsWIHHf4g Graças a @Rodolfoaug7 @passosdoturismo @resp_mutua #sustentabili…","RT @twittecologico: Twitteological diary has already left! Https://t.co/jtsWIHHf4g Thanks to @ Rodolfoaug7 @passosdoturismo @resp_mutua # sustentabili ..."
"Diário Twittecológico já saiu! https://t.co/jtsWIHHf4g Graças a @Rodolfoaug7 @passosdoturismo @resp_mutua #sustentabilidade #pec55","Twitteological Daily has already left! Https://t.co/jtsWIHHf4g Thanks to @ Rodolfoaug7 @passosdoturismo @resp_mutua #sustainability # pec55"
"#PEC55 is the worst form of #neoloberism that also is the worst ever #ideology. I stand with the conscious and emancipated #brazilian masses","# PEC55 is the worst form of #neoloberism that is also the worst ever #ideology. I stand with the conscious and emancipated #brazilian masses"
"A #PEC55 e o mito do descontrole da dívida pública, leia artigo da senadora gleisi: https://t.co/RihTSRCqlv","A # PEC55 and the myth of the uncontrolled public debt, read senator gleisi article: https://t.co/RihTSRCqlv"
"A #PEC55 e o mito do descontrole da dívida pública, leia artigo da senadora @gleisi: https://t.co/sSrnqzWCJp","A # PEC55 and the myth of the uncontrolled public debt, read senator's article @gleisi: https://t.co/sSrnqzWCJp"
"#Brazil’s #scientists battle to escape 20-year #funding freeze
https://t.co/IVxWnH3C1C #Science #SouthAmerica #ForaTemer #PEC55 #PEC241NAO","# Brazil's #scientists battle to escape 20-year #funding freeze  Https://t.co/IVxWnH3C1C #Science #SouthAmerica #ForeTemer # PEC55 # PEC241NAO"
"RT @sandraselmadere: https://t.co/hvZQ1qhTzS via @youtube Ao aprovar a PEC55 estamos tirando saúde e educação dos SILENCIOSOS! Silenciosos…","RT @sandraselmadere: https://t.co/hvZQ1qhTzS via @youtube By approving the PEC55 we are taking health and education of the SILENT! Silent ..."
"https://t.co/hvZQ1qhTzS via @youtube Ao aprovar a PEC55 estamos tirando saúde e educação dos SILENCIOSOS! Silenciosos = povo brasileiro","Https://t.co/hvZQ1qhTzS via @youtube By approving the PEC55 we are taking health and education of the SILENT! Silent = Brazilian people"
"#PEC55 Midia defendendo, fazem pose de intelectual!! só pose! gente séria não defende um projeto desses! lembram da defesa das privatarias!!","# PEC55 Defending media, pose as intellectual !! Just pose Serious people do not advocate such a project! Remember the defense of the privates !!"
"A PEC 241 agora PEC55 e as suas principais falácias https://t.co/nCXAjw4ATY via @cartacapital","The PEC 241 now PEC55 and its main fallacies https://t.co/nCXAjw4ATY via @cartacapital"
"Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/KDArmKIg9N","Central Trade Unions and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/KDArmKIg9N"
"#PEC55 ! governo neoliberal contando c/ 55bi de investimentos privados! já ouvi essa \\estória\\"" antes! FMI batendo na nossa porta de novo!!""","# PEC55! Neoliberal government counting w / 55bi of private investments! I've heard this \\ story \\ ""before! IMF knocking on our door again !!"""
"Centrais Sindicais e movimentos sociais e estudantis se organizam para ir à Brasília contra a #PEC55.  https://t.co/TzxKRqCREQ","Central Trade Unions and social and student movements organize to go to Brasilia against # PEC55. Https://t.co/TzxKRqCREQ"
"Protestwelle gegen Festsetzung der Staatsausgaben in #Brasilien #austerity... https://t.co/UwOJHXspXa","Protestwelle gegen Festsetzung der Staatsausgaben in #Brasilien #austerity ... https://t.co/UwOJHXspXa"
"@JSebastiaoBach @zehdeabreu 
Essa revistinha pertence a Editora Abril,q recebeu milhões do governo ilegítimo para fazer propaganda da PEC55","@JSebastiaoBach @zehdeabreu  This magazine belongs to Editora Abril, which received millions of the illegitimate government to advertise PEC55"
"@MichelTemer, VAI PRA #PEC QUE PARIU! #pec55 #pec55Não #Pecdofimdomundo #ocupatudo #foratemer #anajulia… https://t.co/xbAGlwXq92","@MichelTemer, GO TO #PEC WHAT STOPPED! # Pec55 # pec55 No #Pecdofimdomundo #ocupatudo #foratemer # anajulia ... https://t.co/xbAGlwXq92"
"Eu quero que o Cabral e Garotinho se fodam, estou preocupado com a PEC55 https://t.co/Wjc0apWtBB","I want Cabral and Little Boy to fuck, I'm worried about PEC55 https://t.co/Wjc0apWtBB"
"RT @comunicacns: O #CNS e diversos segmentos da sociedade resistem à #PEC55. Leia mais: https://t.co/HUnJ0gmvHK https://t.co/XI1ZY3zv52","RT @comunicacns: #CNS and various segments of society resist # PEC55. Read more: https://t.co/HUnJ0gmvHK https://t.co/XI1ZY3zv52"
"RT @wellingtonsrbek: Enquanto lamentamos a vitória do #Trump nas eleições norte-americanas, a #PEC55 avança velozmente no Senado brasileiro!","RT @wellingtonsrbek: While we regret #Trump's victory in the US elections, # PEC55 is moving fast in the Brazilian Senate!"
